filename,hidElementKey,keyPath,controlType,midiChannel,midiData,midiMessageType,midiMaxValue,midiMinValue,flipped,inGlobalSection,buttonMode,pickupMode,rotarySensitivity,condition
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Beatpad.djayMidiMapping,,sampler.turntable1.player1.playing,button-blinking,0,88,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Beatpad.djayMidiMapping,,sampler.turntable1.player2.playing,button-blinking,0,89,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Beatpad.djayMidiMapping,,sampler.turntable1.player3.playing,button-blinking,0,90,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Beatpad.djayMidiMapping,,sampler.turntable1.player4.playing,button-blinking,0,91,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Beatpad.djayMidiMapping,,sampler.turntable2.player1.playing,button-blinking,1,88,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Beatpad.djayMidiMapping,,sampler.turntable2.player2.playing,button-blinking,1,89,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Beatpad.djayMidiMapping,,sampler.turntable2.player3.playing,button-blinking,1,90,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Reloop Beatpad.djayMidiMapping,,sampler.turntable2.player4.playing,button-blinking,1,91,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,application.jogSeekModeToggle,,0,86,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,mixer.monitorActive1,,0,53,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,mixer.monitorActive2,,0,64,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,musicLibrary.load1,,0,63,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,musicLibrary.load2,,0,79,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.playPause,,0,62,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.startPoint,,0,61,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.gotoBeginningAndPause,,0,60,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.highEQ,,0,80,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.midEQ,,0,81,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.lowEQ,,0,82,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.speed,,0,52,3,,,True,False,,True,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.key,,0,54,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.bpmSync,,0,55,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.fx1SelectNext,,0,51,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.fx1Enabled,,0,50,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.resetFilter,,0,49,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.bpmTap,,0,48,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.loopIn,,0,58,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.loopOutAndReloopOrUnloop,,0,59,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.pitchBendMinus,,0,56,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable1.pitchBendPlus,,0,57,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.playPause,,0,78,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.startPoint,,0,77,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.gotoBeginningAndPause,,0,76,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.highEQ,,0,83,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.midEQ,,0,84,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.lowEQ,,0,85,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.speed,,0,67,3,,,True,False,,True,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.key,,0,65,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.bpmSync,,0,66,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.fx1SelectNext,,0,68,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.fx1Enabled,,0,70,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.resetFilter,,0,69,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.bpmTap,,0,71,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.loopIn,,0,74,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.loopOutAndReloopOrUnloop,,0,75,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.pitchBendMinus,,0,72,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Omni Control.djayMidiMapping,,turntable2.pitchBendPlus,,0,73,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySetStart,,10,60,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet1,,10,61,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet2,,10,62,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet3,,10,63,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySetEnd,,10,64,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.clearStartPoint,,10,65,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.clearCuePoint1,,10,66,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.clearCuePoint2,,10,67,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.clearCuePoint3,,10,68,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.clearEndPoint,,10,69,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.autoLoop1BeatInterval,,12,60,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.autoLoop2BeatInterval,,12,61,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.autoLoop4BeatInterval,,12,62,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.autoLoop8BeatInterval,,12,63,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1.autoLoop16BeatInterval,,12,64,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1,,12,65,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1,,12,66,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1,,12,67,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1,,12,68,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable1,,12,69,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetStart,,13,60,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet1,,13,61,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet2,,13,62,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySet3,,13,63,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.cueOrJumpIfAlreadySetEnd,,13,64,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.clearStartPoint,,13,65,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.clearCuePoint1,,13,66,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.clearCuePoint2,,13,67,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.clearCuePoint3,,13,68,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.clearEndPoint,,13,69,1,15,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.autoLoop1BeatInterval,,15,60,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.autoLoop2BeatInterval,,15,61,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.autoLoop4BeatInterval,,15,62,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.autoLoop8BeatInterval,,15,63,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2.autoLoop16BeatInterval,,15,64,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2,,15,65,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2,,15,66,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2,,15,67,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2,,15,68,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Novation Dicer.djayMidiMapping,,turntable2,,15,69,1,63,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,hotCueA,turntableSelected.cueOrJumpIfAlreadySet1,,,,,32,,,False,,,,modifier1 == 0
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,hotCueB,turntableSelected.cueOrJumpIfAlreadySet2,,,,,32,,,False,,,,modifier1 == 0
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,hotCueC,turntableSelected.cueOrJumpIfAlreadySet3,,,,,32,,,False,,,,modifier1 == 0
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,hotCueA,modifierState.modifier1,,,,,64,,,False,,,,modifier1 == 1
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,hotCueB,modifierState.modifier1,,,,,64,,,False,,,,modifier1 == 1
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,hotCueC,modifierState.modifier1,,,,,64,,,False,,,,modifier1 == 1
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,sync,turntableSelected.isBPMSynced,,,,,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,loopIn,turntableSelected.loopIn,button-blinking,,,,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,loopOut,turntableSelected.loopOut,button-blinking,,,,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,jogIllumination,turntableSelected.song.loadingSuccess,,,,,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,timeEnable,turntableSelected.song.loadingSuccess,,,,,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,bpmEnable,turntableSelected.song.loadingSuccess,,,,,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer CDJ-2000nexus.djayMidiMapping,playPause,turntableSelected.isPausedOrPlayingIsTemporary,button-blinking,,,,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Vestax VCI-100 (djay Plate).djayMidiMapping,,application.modifier,,0,95,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,application.jogSeekModeToggle,,0,86,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,mixer.monitorActive1,,0,53,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,mixer.monitorActive2,,0,64,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,musicLibrary.load1,,0,63,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,musicLibrary.load2,,0,79,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.playPause,,0,62,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.startPoint,,0,61,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.gotoBeginningAndPause,,0,60,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.highEQ,,0,80,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.midEQ,,0,81,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.lowEQ,,0,82,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.speed,,0,52,3,,,True,False,,True,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.key,,0,54,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.bpmSync,,0,55,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.fx1SelectNext,,0,51,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.fx1Enabled,,0,50,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.resetFilter,,0,49,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.bpmTap,,0,48,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.loopIn,,0,58,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.loopOutAndReloopOrUnloop,,0,59,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.pitchBendMinus,,0,56,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable1.pitchBendPlus,,0,57,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.playPause,,0,78,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.startPoint,,0,77,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.gotoBeginningAndPause,,0,76,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.highEQ,,0,83,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.midEQ,,0,84,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.lowEQ,,0,85,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.speed,,0,67,3,,,True,False,,True,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.key,,0,65,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.bpmSync,,0,66,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.fx1SelectNext,,0,68,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.fx1Enabled,,0,70,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.resetFilter,,0,69,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.bpmTap,,0,71,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.loopIn,,0,74,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.loopOutAndReloopOrUnloop,,0,75,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.pitchBendMinus,,0,72,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Numark Total Control.djayMidiMapping,,turntable2.pitchBendPlus,,0,73,1,,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.jogPitchBendModeToggle,,0,23,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet1,,7,0,1,42,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet2,,7,1,1,24,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet3,,7,2,1,4,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet4,,7,3,1,34,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet5,,7,4,1,10,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet6,,7,5,1,38,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet7,,7,6,1,46,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.cueOrJumpIfAlreadySet8,,7,7,1,52,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.clearCuePoint1,,7,8,1,42,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.clearCuePoint2,,7,9,1,24,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.clearCuePoint3,,7,10,1,4,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.clearCuePoint4,,7,11,1,34,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.clearCuePoint5,,7,12,1,10,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.clearCuePoint6,,7,13,1,38,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.clearCuePoint7,,7,14,1,46,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.clearCuePoint8,,7,15,1,52,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.slicer8Slice1,,7,32,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.slicer8Slice2,,7,33,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.slicer8Slice3,,7,34,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.slicer8Slice4,,7,35,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.slicer8Slice5,,7,36,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.slicer8Slice6,,7,37,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.slicer8Slice7,,7,38,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,turntable1.slicer8Slice8,,7,39,1,1,42,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,sampler.turntable1.player1.playingConsideringHoldSetting,button-blinking,7,48,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-SZ.djayMidiMapping,,sampler.turntable1.player2.playingConsideringHoldSetting,button-blinking,7,49,1,0,127,,False,,,,
